goal combination,count,pick count
"['30 Different Skulltulas', '7 Maps', 'Light Arrows']",6,0
"['30 Different Skulltulas', '7 Maps']",71,24
"['30 Different Skulltulas', '7 Songs']",25,8
"['30 Different Skulltulas', '8 Different Unused Keys in Gerudo Training Grounds']",28,7
"['30 Different Skulltulas', '8 Hearts (no duping)']",38,15
"['30 Different Skulltulas', '8 Songs']",23,4
"['30 Different Skulltulas', '9 Hearts (no duping)']",10,9
"['30 Different Skulltulas', '9 Songs']",32,10
"['30 Different Skulltulas', 'All 3 Elemental Arrows']",10,0
"['30 Different Skulltulas', 'All 3 Kokiri Forest area Skulltulas']",11,6
"['30 Different Skulltulas', 'All 3 Skulltulas in Bottom of the Well']",43,11
"['30 Different Skulltulas', 'All 3 Skulltulas in Ice Cavern']",11,0
"['30 Different Skulltulas', 'All 4 Adult Skulltulas in Zoras Domain Area']",12,1
"['30 Different Skulltulas', 'All 4 Child Skulltulas in Zoras Domain Area']",23,3
"['30 Different Skulltulas', 'All 4 Gerudo Valley area Skulltulas']",17,1
"['30 Different Skulltulas', 'All 4 Lon Lon Ranch area Skulltulas']",18,2
"['30 Different Skulltulas', 'All 4 Lost Woods area Skulltulas']",9,5
"['30 Different Skulltulas', 'All 4 Market area Skulltulas']",15,1
"['30 Different Skulltulas', 'All 4 Skulltulas in Deku Tree']",10,3
"['30 Different Skulltulas', 'All 4 Skulltulas in Jabu-Jabu']",7,2
"['30 Different Skulltulas', 'All 4 Wasteland/ Colossus area Skulltulas']",28,7
"['30 Different Skulltulas', 'All 5 Lake Hylia Skulltulas']",26,8
"['30 Different Skulltulas', 'All 5 Skulltulas in Dodongos Cavern']",7,3
"['30 Different Skulltulas', 'All 5 Skulltulas in Fire Temple']",19,9
"['30 Different Skulltulas', 'All 5 Skulltulas in Forest Temple']",24,15
"['30 Different Skulltulas', 'All 5 Skulltulas in Shadow Temple']",21,11
"['30 Different Skulltulas', 'All 5 Skulltulas in Spirit Temple']",30,21
"['30 Different Skulltulas', 'All 5 Skulltulas in Water Temple']",41,17
"['30 Different Skulltulas', 'Beat Dodongos Cavern']",27,4
"['30 Different Skulltulas', 'Beat Jabu-Jabus Belly']",11,3
"['30 Different Skulltulas', 'Beat the Deku Tree']",14,11
"['30 Different Skulltulas', 'Beat the Fire Temple']",26,9
"['30 Different Skulltulas', 'Beat the Forest Temple']",17,6
"['30 Different Skulltulas', 'Beat the Shadow Temple']",25,9
"['30 Different Skulltulas', 'Beat the Water Temple']",33,10
"['30 Different Skulltulas', 'Blue Fire']",21,7
"['30 Different Skulltulas', 'Blue Gauntlets']",20,3
"['30 Different Skulltulas', 'Blue Potion']",11,5
"['30 Different Skulltulas', 'Bolero of Fire']",33,13
"['30 Different Skulltulas', 'Bomb Bag (30)']",11,2
"['30 Different Skulltulas', 'Boomerang']",15,7
"['30 Different Skulltulas', 'Both Gerudo Valley HPs']",18,11
"['30 Different Skulltulas', 'Both Gerudos Fortress area Skulltulas']",10,1
"['30 Different Skulltulas', 'Both HPs in Death Mountain Crater']",28,9
"['30 Different Skulltulas', 'Both HPs in Lost Woods', 'Fire Temple Boss Key']",7,2
"['30 Different Skulltulas', 'Both HPs in Lost Woods']",60,13
"['30 Different Skulltulas', 'Both Hyrule Field area Skulltulas']",8,2
"['30 Different Skulltulas', 'Bottled Fairy']",19,12
"['30 Different Skulltulas', 'Bronze Gauntlets']",10,1
"['30 Different Skulltulas', 'Bullet Bag (40)']",10,0
"['30 Different Skulltulas', 'Bullet Bag (50)']",22,6
"['30 Different Skulltulas', 'Clear 10 Silver Rupee Rooms']",6,1
"['30 Different Skulltulas', 'Clear 4 Silver Rupee Rooms']",15,5
"['30 Different Skulltulas', 'Clear 8 Silver Rupee Rooms']",37,9
"['30 Different Skulltulas', 'Cow in House']",13,2
"['30 Different Skulltulas', 'Defeat 4 Different Iron Knuckles']",26,5
"['30 Different Skulltulas', 'Defeat Amy (Green Poe)']",20,2
"['30 Different Skulltulas', 'Defeat Barinade']",8,1
"['30 Different Skulltulas', 'Defeat Big Octo']",18,11
"['30 Different Skulltulas', 'Defeat Bongo-Bongo']",11,3
"['30 Different Skulltulas', 'Defeat Dark Link']",29,9
"['30 Different Skulltulas', 'Defeat King Dodongo']",11,9
"['30 Different Skulltulas', 'Defeat Meg (purple Poe)']",33,11
"['30 Different Skulltulas', 'Defeat Morpha']",21,6
"['30 Different Skulltulas', 'Defeat Nabooru-Knuckle']",26,5
"['30 Different Skulltulas', 'Defeat Phantom Ganon']",12,3
"['30 Different Skulltulas', 'Defeat Queen Gohma']",9,4
"['30 Different Skulltulas', 'Defeat Volvagia']",49,17
"['30 Different Skulltulas', 'Defeat a Skull Kid']",19,8
"['30 Different Skulltulas', 'Defeat a White Wolfos']",15,2
"['30 Different Skulltulas', 'Defeat all Lizalfos in Dodongos Cavern']",12,5
"['30 Different Skulltulas', 'Defeat both Flare Dancers']",9,3
"['30 Different Skulltulas', 'Desert Colossus HP']",19,9
"['30 Different Skulltulas', 'Dins Fire']",42,13
"['30 Different Skulltulas', 'Double Defense']",12,3
"['30 Different Skulltulas', 'Double Magic']",11,4
"['30 Different Skulltulas', 'Eponas Song']",25,10
"['30 Different Skulltulas', 'Exactly 20 Deku Sticks']",10,5
"['30 Different Skulltulas', 'Exactly 30 Deku Sticks']",36,5
"['30 Different Skulltulas', 'Fairy Bow']",14,2
"['30 Different Skulltulas', 'Fairy Slingshot']",22,15
"['30 Different Skulltulas', 'Farores Wind']",36,8
"['30 Different Skulltulas', 'Fill all 4 Bottle Slots']",13,5
"['30 Different Skulltulas', 'Fire Arrows']",19,5
"['30 Different Skulltulas', 'Fire Medallion']",24,3
"['30 Different Skulltulas', 'Fire Temple Boss Key', 'Two Fairy Spells']",8,3
"['30 Different Skulltulas', 'Fire Temple Boss Key']",55,14
"['30 Different Skulltulas', 'Forest Medallion']",19,4
"['30 Different Skulltulas', 'Forest Temple Boss Key']",40,14
"['30 Different Skulltulas', 'Free all 9 Gorons in Fire Temple']",32,19
"['30 Different Skulltulas', 'Frogs HP']",12,3
"['30 Different Skulltulas', 'Ganons Castle Boss Key', 'Obtain all 5 Small Keys in Shadow Temple']",6,1
"['30 Different Skulltulas', 'Ganons Castle Boss Key']",42,14
"['30 Different Skulltulas', 'Gerudos Card']",14,3
"['30 Different Skulltulas', 'Get Bombchu chest in Spirit Temple']",17,3
"['30 Different Skulltulas', 'Giants Knife']",16,3
"['30 Different Skulltulas', 'Golden Gauntlets']",6,4
"['30 Different Skulltulas', 'Goron Tunic']",34,10
"['30 Different Skulltulas', 'Green Gauntlets']",44,10
"['30 Different Skulltulas', 'Ice Arrows']",18,4
"['30 Different Skulltulas', 'Ice Cavern HP']",13,1
"['30 Different Skulltulas', 'Iron Boots']",9,13
"['30 Different Skulltulas', 'Keaton Mask']",13,6
"['30 Different Skulltulas', 'Lens of Truth']",12,4
"['30 Different Skulltulas', 'Light Arrows']",36,8
"['30 Different Skulltulas', 'Lon Lon Ranch HP']",24,12
"['30 Different Skulltulas', 'Longshot']",21,9
"['30 Different Skulltulas', 'Map & Compass in Bottom of the Well']",18,12
"['30 Different Skulltulas', 'Map & Compass in Deku Tree']",13,1
"['30 Different Skulltulas', 'Map & Compass in Dodongos Cavern']",33,6
"['30 Different Skulltulas', 'Map & Compass in Fire Temple']",14,12
"['30 Different Skulltulas', 'Map & Compass in Forest Temple']",21,14
"['30 Different Skulltulas', 'Map & Compass in Ice Cavern']",8,4
"['30 Different Skulltulas', 'Map & Compass in Jabu-Jabu']",10,1
"['30 Different Skulltulas', 'Map & Compass in Shadow Temple']",15,8
"['30 Different Skulltulas', 'Map & Compass in Spirit Temple']",25,5
"['30 Different Skulltulas', 'Map & Compass in Water Temple']",27,8
"['30 Different Skulltulas', 'Megaton Hammer']",30,8
"['30 Different Skulltulas', 'Milk']",11,4
"['30 Different Skulltulas', 'Minuet of Forest']",27,13
"['30 Different Skulltulas', 'Mirror Shield']",38,11
"['30 Different Skulltulas', 'Nayrus Love']",27,6
"['30 Different Skulltulas', 'Obtain all 5 Small Keys in Forest Temple']",22,11
"['30 Different Skulltulas', 'Obtain all 5 Small Keys in Shadow Temple']",31,11
"['30 Different Skulltulas', 'Obtain all 8 Small Keys in Fire Temple', 'Open 3 Boss Key Doors']",6,2
"['30 Different Skulltulas', 'Obtain all 8 Small Keys in Fire Temple']",43,20
"['30 Different Skulltulas', 'Open 2 Boss Key Doors']",34,9
"['30 Different Skulltulas', 'Open 3 Boss Key Doors']",60,23
"['30 Different Skulltulas', 'Open 3 Gold Rupee Chests']",46,12
"['30 Different Skulltulas', 'Open 5 Gold Rupee Chests']",33,14
"['30 Different Skulltulas', 'Open 50 Rupee chest in Wasteland']",22,2
"['30 Different Skulltulas', 'Open the Final Door of Fire Trial']",19,2
"['30 Different Skulltulas', 'Open the Final Door of Forest Trial']",14,4
"['30 Different Skulltulas', 'Open the Final Door of Light Trial']",25,6
"['30 Different Skulltulas', 'Open the Final Door of Shadow Trial']",27,6
"['30 Different Skulltulas', 'Open the Final Door of Spirit Trial']",35,7
"['30 Different Skulltulas', 'Open the Final Door of Water Trial']",37,13
"['30 Different Skulltulas', 'Plant 5 Magic Beans']",13,0
"['30 Different Skulltulas', 'Plant bean in Death Mountain Crater']",10,7
"['30 Different Skulltulas', 'Quiver (40)', 'Two Fairy Spells']",6,2
"['30 Different Skulltulas', 'Quiver (40)']",38,11
"['30 Different Skulltulas', 'Quiver (50)']",33,5
"['30 Different Skulltulas', 'Requiem of Spirit']",18,10
"['30 Different Skulltulas', 'Rutos Letter']",14,3
"['30 Different Skulltulas', 'Sarias Song']",24,7
"['30 Different Skulltulas', 'Shadow Temple Boss Key']",20,6
"['30 Different Skulltulas', 'Silver Gauntlets', 'Two Fairy Spells']",7,3
"['30 Different Skulltulas', 'Silver Gauntlets']",38,16
"['30 Different Skulltulas', 'Spirit Temple Boss Key']",28,10
"['30 Different Skulltulas', 'Two Fairy Spells']",86,43
"['30 Different Skulltulas', 'Water Medallion']",31,9
"['30 Different Skulltulas', 'Water Temple Boss Key']",20,8
"['30 Different Skulltulas', 'Win Bombchu Bowling Prize']",20,5
"['30 Different Skulltulas', 'Zora Tunic']",19,4
"['37th Heart Piece (Child Fortress)', '5 Zora area HPs']",9,0
"['37th Heart Piece (Child Fortress)', '7 Compasses']",7,2
"['37th Heart Piece (Child Fortress)', '8 Different Unused Keys in Gerudo Training Grounds']",7,0
"['37th Heart Piece (Child Fortress)', '8 Hearts (no duping)']",9,2
"['37th Heart Piece (Child Fortress)', '9 Hearts (no duping)']",8,1
"['37th Heart Piece (Child Fortress)', 'All 3 Elemental Arrows']",9,0
"['37th Heart Piece (Child Fortress)', 'All 3 Skulltulas in Bottom of the Well']",7,0
"['37th Heart Piece (Child Fortress)', 'All 5 Lake Hylia Skulltulas']",10,1
"['37th Heart Piece (Child Fortress)', 'All 5 Skulltulas in Water Temple']",9,1
"['37th Heart Piece (Child Fortress)', 'Beat the Fire Temple']",10,1
"['37th Heart Piece (Child Fortress)', 'Beat the Spirit Temple']",7,2
"['37th Heart Piece (Child Fortress)', 'Both HPs in Lost Woods']",6,0
"['37th Heart Piece (Child Fortress)', 'Both Rusty Switches in Spirit Temple']",11,0
"['37th Heart Piece (Child Fortress)', 'Bottled Fairy']",9,2
"['37th Heart Piece (Child Fortress)', 'Clear 10 Silver Rupee Rooms']",14,1
"['37th Heart Piece (Child Fortress)', 'Clear 8 Silver Rupee Rooms']",6,0
"['37th Heart Piece (Child Fortress)', 'Defeat Meg (purple Poe)']",9,1
"['37th Heart Piece (Child Fortress)', 'Defeat Twinrova']",9,1
"['37th Heart Piece (Child Fortress)', 'Defeat Volvagia']",10,2
"['37th Heart Piece (Child Fortress)', 'Defeat a Skull Kid']",9,1
"['37th Heart Piece (Child Fortress)', 'Dins Fire']",9,2
"['37th Heart Piece (Child Fortress)', 'Exactly 30 Deku Sticks']",7,2
"['37th Heart Piece (Child Fortress)', 'Fire Temple Boss Key']",6,0
"['37th Heart Piece (Child Fortress)', 'Ganons Castle Boss Key']",6,1
"['37th Heart Piece (Child Fortress)', 'Goron Bracelet']",9,2
"['37th Heart Piece (Child Fortress)', 'Green Gauntlets']",17,1
"['37th Heart Piece (Child Fortress)', 'Lens of Truth']",6,0
"['37th Heart Piece (Child Fortress)', 'Map & Compass in Fire Temple']",6,1
"['37th Heart Piece (Child Fortress)', 'Obtain all 5 Small Keys in Forest Temple']",6,4
"['37th Heart Piece (Child Fortress)', 'Open 3 Boss Key Doors']",6,0
"['37th Heart Piece (Child Fortress)', 'Open All 6 Gold Rupee Chests']",9,1
"['37th Heart Piece (Child Fortress)', 'Open the Final Door of Water Trial']",6,0
"['37th Heart Piece (Child Fortress)', 'Quiver (40)']",11,1
"['37th Heart Piece (Child Fortress)', 'Quiver (50)']",9,1
"['37th Heart Piece (Child Fortress)', 'Sarias Song']",7,2
"['4 Compasses', '5 Magic Beans']",7,1
"['4 Compasses', '8 Different Unused Keys in Gerudo Training Grounds']",6,3
"['4 Compasses', '8 Hearts (no duping)']",14,4
"['4 Compasses', '9 Hearts (no duping)']",12,2
"['4 Compasses', 'All 3 Elemental Arrows']",18,1
"['4 Compasses', 'All 4 Market area Skulltulas']",15,8
"['4 Compasses', 'All 5 Skulltulas in Fire Temple']",6,4
"['4 Compasses', 'All 5 Skulltulas in Water Temple']",9,1
"['4 Compasses', 'Beat the Spirit Temple']",8,2
"['4 Compasses', 'Both HPs in Lost Woods']",8,7
"['4 Compasses', 'Defeat 4 Different Iron Knuckles']",11,7
"['4 Compasses', 'Defeat Twinrova']",7,2
"['4 Compasses', 'Dins Fire']",7,2
"['4 Compasses', 'Exactly 30 Deku Sticks']",6,1
"['4 Compasses', 'Goron Bracelet']",8,1
"['4 Compasses', 'Green Gauntlets']",11,4
"['4 Compasses', 'Open 3 Boss Key Doors']",6,2
"['4 Compasses', 'Open All 6 Gold Rupee Chests']",15,3
"['4 Compasses', 'Open the Final Door of Spirit Trial']",6,4
"['4 Maps', '9 Hearts (no duping)']",13,3
"['4 Maps', 'All 5 Skulltulas in Shadow Temple']",7,3
"['4 Maps', 'Beat the Spirit Temple']",10,2
"['4 Maps', 'Both HPs in Lost Woods']",8,0
"['4 Maps', 'Defeat Big Octo']",6,5
"['4 Maps', 'Defeat Twinrova']",8,0
"['4 Maps', 'Green Gauntlets']",7,0
"['4 Maps', 'Obtain all 5 Small Keys in Shadow Temple']",6,0
"['4 Skulltulas in Shadow Temple', '5 Hearts']",7,2
"['4 Skulltulas in Shadow Temple', '5 Maps']",11,4
"['4 Skulltulas in Shadow Temple', '6 Compasses']",10,5
"['4 Skulltulas in Shadow Temple', '7 Compasses']",17,11
"['4 Skulltulas in Shadow Temple', '7 Maps']",12,8
"['4 Skulltulas in Shadow Temple', '8 Hearts (no duping)']",15,15
"['4 Skulltulas in Shadow Temple', '9 Hearts (no duping)']",24,11
"['4 Skulltulas in Shadow Temple', 'All 3 Elemental Arrows']",25,8
"['4 Skulltulas in Shadow Temple', 'All 3 Skulltulas in Bottom of the Well']",9,0
"['4 Skulltulas in Shadow Temple', 'All 4 Lon Lon Ranch area Skulltulas']",7,1
"['4 Skulltulas in Shadow Temple', 'All 4 Market area Skulltulas']",8,1
"['4 Skulltulas in Shadow Temple', 'All 5 Lake Hylia Skulltulas']",10,4
"['4 Skulltulas in Shadow Temple', 'All 5 Skulltulas in Water Temple']",10,2
"['4 Skulltulas in Shadow Temple', 'Beat Dodongos Cavern']",7,3
"['4 Skulltulas in Shadow Temple', 'Beat the Deku Tree']",7,3
"['4 Skulltulas in Shadow Temple', 'Beat the Fire Temple']",8,4
"['4 Skulltulas in Shadow Temple', 'Beat the Spirit Temple']",22,7
"['4 Skulltulas in Shadow Temple', 'Beat the Water Temple']",12,6
"['4 Skulltulas in Shadow Temple', 'Blue Fire']",6,1
"['4 Skulltulas in Shadow Temple', 'Bolero of Fire']",8,3
"['4 Skulltulas in Shadow Temple', 'Bomb Bag (30)']",6,0
"['4 Skulltulas in Shadow Temple', 'Both HPs in Death Mountain Crater']",8,3
"['4 Skulltulas in Shadow Temple', 'Both HPs in Lost Woods']",18,2
"['4 Skulltulas in Shadow Temple', 'Both Rusty Switches in Spirit Temple', 'Minuet of Forest']",6,2
"['4 Skulltulas in Shadow Temple', 'Both Rusty Switches in Spirit Temple']",21,3
"['4 Skulltulas in Shadow Temple', 'Bottled Fairy']",7,5
"['4 Skulltulas in Shadow Temple', 'Bullet Bag (40)']",7,1
"['4 Skulltulas in Shadow Temple', 'Bullet Bag (50)']",12,11
"['4 Skulltulas in Shadow Temple', 'Cow in House']",7,1
"['4 Skulltulas in Shadow Temple', 'Defeat 4 Different Iron Knuckles']",8,3
"['4 Skulltulas in Shadow Temple', 'Defeat Dark Link']",7,5
"['4 Skulltulas in Shadow Temple', 'Defeat Meg (purple Poe)']",17,6
"['4 Skulltulas in Shadow Temple', 'Defeat Twinrova']",18,7
"['4 Skulltulas in Shadow Temple', 'Defeat a Skull Kid']",6,2
"['4 Skulltulas in Shadow Temple', 'Dins Fire']",12,3
"['4 Skulltulas in Shadow Temple', 'Exactly 20 Deku Sticks']",9,2
"['4 Skulltulas in Shadow Temple', 'Exactly 30 Deku Sticks']",7,3
"['4 Skulltulas in Shadow Temple', 'Fire Medallion']",8,2
"['4 Skulltulas in Shadow Temple', 'Fire Temple Boss Key']",7,4
"['4 Skulltulas in Shadow Temple', 'Forest Medallion']",7,0
"['4 Skulltulas in Shadow Temple', 'Ganons Castle Boss Key']",10,7
"['4 Skulltulas in Shadow Temple', 'Gerudos Card']",8,0
"['4 Skulltulas in Shadow Temple', 'Goron Bracelet']",23,5
"['4 Skulltulas in Shadow Temple', 'Goron Tunic']",7,4
"['4 Skulltulas in Shadow Temple', 'Green Gauntlets']",20,5
"['4 Skulltulas in Shadow Temple', 'Lens of Truth']",6,3
"['4 Skulltulas in Shadow Temple', 'Map & Compass in Dodongos Cavern']",6,4
"['4 Skulltulas in Shadow Temple', 'Map & Compass in Spirit Temple']",18,5
"['4 Skulltulas in Shadow Temple', 'Minuet of Forest']",12,5
"['4 Skulltulas in Shadow Temple', 'Open 2 Boss Key Doors']",6,5
"['4 Skulltulas in Shadow Temple', 'Open 3 Boss Key Doors']",17,7
"['4 Skulltulas in Shadow Temple', 'Open 3 Gold Rupee Chests']",9,3
"['4 Skulltulas in Shadow Temple', 'Open All 6 Gold Rupee Chests']",23,3
"['4 Skulltulas in Shadow Temple', 'Open the Final Door of Spirit Trial']",6,1
"['4 Skulltulas in Shadow Temple', 'Open the Final Door of Water Trial']",12,7
"['4 Skulltulas in Shadow Temple', 'Plant bean in Death Mountain Crater']",6,5
"['4 Skulltulas in Shadow Temple', 'Quiver (40)']",12,5
"['4 Skulltulas in Shadow Temple', 'Quiver (50)']",11,1
"['4 Skulltulas in Shadow Temple', 'Silver Scale']",15,5
"['4 Skulltulas in Shadow Temple', 'Two Fairy Spells']",21,7
"['4 Songs', '5 Zora area HPs']",6,3
"['4 Songs', '6 Compasses']",10,4
"['4 Songs', '7 Compasses']",12,8
"['4 Songs', '7 Different Unused Keys in Gerudo Training Grounds']",7,4
"['4 Songs', '7 Maps']",6,5
"['4 Songs', '8 Hearts (no duping)']",11,4
"['4 Songs', '9 Hearts (no duping)']",16,6
"['4 Songs', 'All 3 Elemental Arrows']",18,2
"['4 Songs', 'All 5 Lake Hylia Skulltulas']",7,0
"['4 Songs', 'All 8 Zoras Domain area Skulltulas']",14,2
"['4 Songs', 'Beat the Spirit Temple']",7,0
"['4 Songs', 'Both HPs in Lost Woods']",8,2
"['4 Songs', 'Both Rusty Switches in Spirit Temple']",10,2
"['4 Songs', 'Clear 10 Silver Rupee Rooms']",14,3
"['4 Songs', 'Clear 8 Silver Rupee Rooms']",6,0
"['4 Songs', 'Defeat 4 Different Iron Knuckles']",6,4
"['4 Songs', 'Defeat Meg (purple Poe)']",13,3
"['4 Songs', 'Defeat Twinrova']",21,4
"['4 Songs', 'Defeat Volvagia']",7,1
"['4 Songs', 'Dins Fire']",16,4
"['4 Songs', 'Forest Temple Boss Key']",6,1
"['4 Songs', 'Megaton Hammer']",6,2
"['4 Songs', 'Open 5 Gold Rupee Chests']",6,3
"['4 Songs', 'Open All 6 Gold Rupee Chests']",12,3
"['4 Songs', 'Open the Final Door of Forest Trial']",8,0
"['4 Songs', 'Quiver (50)']",12,2
"['4 Unused Keys in Forest Temple', '5 Hearts']",8,3
"['4 Unused Keys in Forest Temple', '5 Magic Beans']",7,0
"['4 Unused Keys in Forest Temple', '5 Zora area HPs']",9,4
"['4 Unused Keys in Forest Temple', '7 Compasses']",10,7
"['4 Unused Keys in Forest Temple', '8 Different Unused Keys in Gerudo Training Grounds']",6,1
"['4 Unused Keys in Forest Temple', '8 Hearts (no duping)']",10,4
"['4 Unused Keys in Forest Temple', '9 Hearts (no duping)']",16,4
"['4 Unused Keys in Forest Temple', 'All 3 Elemental Arrows']",19,6
"['4 Unused Keys in Forest Temple', 'All 5 Lake Hylia Skulltulas']",9,3
"['4 Unused Keys in Forest Temple', 'All 5 Skulltulas in Fire Temple']",9,3
"['4 Unused Keys in Forest Temple', 'All 5 Skulltulas in Water Temple']",13,2
"['4 Unused Keys in Forest Temple', 'All 8 Zoras Domain area Skulltulas']",7,3
"['4 Unused Keys in Forest Temple', 'Beat the Fire Temple']",8,4
"['4 Unused Keys in Forest Temple', 'Beat the Spirit Temple']",13,1
"['4 Unused Keys in Forest Temple', 'Bolero of Fire']",6,3
"['4 Unused Keys in Forest Temple', 'Both HPs in Lost Woods']",10,0
"['4 Unused Keys in Forest Temple', 'Both Rusty Switches in Spirit Temple']",15,1
"['4 Unused Keys in Forest Temple', 'Bullet Bag (50)']",9,2
"['4 Unused Keys in Forest Temple', 'Clear 10 Silver Rupee Rooms']",9,1
"['4 Unused Keys in Forest Temple', 'Defeat 4 Different Iron Knuckles']",8,6
"['4 Unused Keys in Forest Temple', 'Defeat Twinrova']",7,0
"['4 Unused Keys in Forest Temple', 'Defeat Volvagia']",6,1
"['4 Unused Keys in Forest Temple', 'Dins Fire']",10,4
"['4 Unused Keys in Forest Temple', 'Exactly 30 Deku Sticks']",6,2
"['4 Unused Keys in Forest Temple', 'Farores Wind']",7,8
"['4 Unused Keys in Forest Temple', 'Goron Tunic']",7,2
"['4 Unused Keys in Forest Temple', 'Green Gauntlets']",11,2
"['4 Unused Keys in Forest Temple', 'Lens of Truth']",6,0
"['4 Unused Keys in Forest Temple', 'Map & Compass in Spirit Temple']",7,2
"['4 Unused Keys in Forest Temple', 'Megaton Hammer']",9,4
"['4 Unused Keys in Forest Temple', 'Nayrus Love']",10,7
"['4 Unused Keys in Forest Temple', 'Obtain all 5 Small Keys in Shadow Temple']",10,5
"['4 Unused Keys in Forest Temple', 'Obtain all 8 Small Keys in Fire Temple']",8,2
"['4 Unused Keys in Forest Temple', 'Open 3 Gold Rupee Chests']",8,1
"['4 Unused Keys in Forest Temple', 'Open All 6 Gold Rupee Chests']",15,4
"['4 Unused Keys in Forest Temple', 'Quiver (40)']",7,3
"['4 Unused Keys in Forest Temple', 'Sarias Song']",7,0
"['4 Unused Keys in Forest Temple', 'Silver Scale']",7,5
"['4 Unused Keys in Forest Temple', 'Two Fairy Spells']",22,8
"['4 Unused Keys in Gerudo Training Grounds', '8 Hearts (no duping)']",8,3
"['4 Unused Keys in Gerudo Training Grounds', '9 Hearts (no duping)']",10,6
"['4 Unused Keys in Gerudo Training Grounds', 'All 3 Elemental Arrows']",15,0
"['4 Unused Keys in Gerudo Training Grounds', 'All 4 Market area Skulltulas']",8,1
"['4 Unused Keys in Gerudo Training Grounds', 'All 5 Lake Hylia Skulltulas']",7,1
"['4 Unused Keys in Gerudo Training Grounds', 'All 5 Skulltulas in Fire Temple']",6,3
"['4 Unused Keys in Gerudo Training Grounds', 'All 8 Zoras Domain area Skulltulas']",8,3
"['4 Unused Keys in Gerudo Training Grounds', 'Beat the Spirit Temple']",6,0
"['4 Unused Keys in Gerudo Training Grounds', 'Both HPs in Lost Woods']",10,2
"['4 Unused Keys in Gerudo Training Grounds', 'Both Rusty Switches in Spirit Temple']",9,2
"['4 Unused Keys in Gerudo Training Grounds', 'Defeat Twinrova']",6,1
"['4 Unused Keys in Gerudo Training Grounds', 'Defeat Volvagia']",7,1
"['4 Unused Keys in Gerudo Training Grounds', 'Dins Fire']",9,3
"['4 Unused Keys in Gerudo Training Grounds', 'Free all 9 Gorons in Fire Temple']",7,3
"['4 Unused Keys in Gerudo Training Grounds', 'Green Gauntlets']",11,2
"['4 Unused Keys in Gerudo Training Grounds', 'Megaton Hammer']",6,1
"['4 Unused Keys in Gerudo Training Grounds', 'Open 3 Gold Rupee Chests']",8,5
"['4 Unused Keys in Gerudo Training Grounds', 'Open All 6 Gold Rupee Chests']",6,3
"['5 Compasses', '8 Hearts (no duping)']",12,8
"['5 Compasses', '9 Hearts (no duping)']",14,4
"['5 Compasses', 'All 3 Elemental Arrows']",22,4
"['5 Compasses', 'All 3 Skulltulas in Bottom of the Well']",6,3
"['5 Compasses', 'All 4 Market area Skulltulas']",16,4
"['5 Compasses', 'All 5 Skulltulas in Shadow Temple']",6,5
"['5 Compasses', 'All 5 Skulltulas in Water Temple', 'Defeat Twinrova']",6,2
"['5 Compasses', 'All 5 Skulltulas in Water Temple']",12,2
"['5 Compasses', 'Beat the Spirit Temple']",18,7
"['5 Compasses', 'Both HPs in Death Mountain Crater']",6,1
"['5 Compasses', 'Both HPs in Lost Woods']",11,4
"['5 Compasses', 'Bullet Bag (50)']",7,0
"['5 Compasses', 'Defeat 4 Different Iron Knuckles']",12,2
"['5 Compasses', 'Defeat Twinrova']",21,3
"['5 Compasses', 'Dins Fire']",7,0
"['5 Compasses', 'Fire Temple Boss Key']",11,6
"['5 Compasses', 'Ganons Castle Boss Key']",8,4
"['5 Compasses', 'Goron Bracelet']",8,0
"['5 Compasses', 'Green Gauntlets']",14,3
"['5 Compasses', 'Obtain all 5 Small Keys in Shadow Temple']",6,6
"['5 Compasses', 'Open 3 Boss Key Doors']",8,3
"['5 Compasses', 'Open 50 Rupee chest in Wasteland']",6,0
"['5 Compasses', 'Open All 6 Gold Rupee Chests']",22,8
"['5 Compasses', 'Open the Final Door of Spirit Trial']",7,0
"['5 Compasses', 'Quiver (50)']",14,3
"['5 Compasses', 'Silver Scale']",6,2
"['5 Hearts', '5 Unused Keys in Gerudo Training Grounds']",7,2
"['5 Hearts', '500 Rupees']",8,9
"['5 Hearts', '6 Compasses']",8,2
"['5 Hearts', '7 Compasses']",19,4
"['5 Hearts', '7 Maps']",6,4
"['5 Hearts', '8 Different Unused Keys in Gerudo Training Grounds']",8,0
"['5 Hearts', 'All 3 Elemental Arrows']",26,0
"['5 Hearts', 'All 4 Child Skulltulas in Zoras Domain Area']",7,1
"['5 Hearts', 'All 4 Gerudo Valley area Skulltulas']",6,1
"['5 Hearts', 'All 4 Lon Lon Ranch area Skulltulas']",6,0
"['5 Hearts', 'All 4 Lost Woods area Skulltulas']",7,3
"['5 Hearts', 'All 4 Market area Skulltulas']",8,0
"['5 Hearts', 'All 5 Lake Hylia Skulltulas']",15,3
"['5 Hearts', 'All 5 Skulltulas in Fire Temple']",17,9
"['5 Hearts', 'All 5 Skulltulas in Forest Temple']",12,4
"['5 Hearts', 'All 5 Skulltulas in Water Temple']",14,0
"['5 Hearts', 'All 8 Death Mountain area Skulltulas']",9,0
"['5 Hearts', 'All 8 Kakariko area Skulltulas']",7,0
"['5 Hearts', 'All 8 Zoras Domain area Skulltulas']",13,2
"['5 Hearts', 'Beat the Fire Temple']",6,1
"['5 Hearts', 'Beat the Spirit Temple']",18,2
