goal combination,count,pick count
"['1 Skulltula from each Adult Dungeon', 'Plant bean in Death Mountain Crater', 'Zora Tunic']",1,0
"['1 Skulltula from each Adult Dungeon', 'Plant bean in Death Mountain Crater']",2,0
"['1 Skulltula from each Adult Dungeon', 'Quiver (40)', 'Sarias Song']",2,1
"['1 Skulltula from each Adult Dungeon', 'Quiver (40)', 'Two Fairy Spells']",1,1
"['1 Skulltula from each Adult Dungeon', 'Quiver (40)']",5,2
"['1 Skulltula from each Adult Dungeon', 'Quiver (50)', 'Sarias Song']",1,0
"['1 Skulltula from each Adult Dungeon', 'Quiver (50)', 'Zora Tunic']",1,0
"['1 Skulltula from each Adult Dungeon', 'Quiver (50)']",2,0
"['1 Skulltula from each Adult Dungeon', 'Requiem of Spirit']",1,0
"['1 Skulltula from each Adult Dungeon', 'Rutos Letter']",1,0
"['1 Skulltula from each Adult Dungeon', 'Sarias Song', 'Zora Tunic']",1,0
"['1 Skulltula from each Adult Dungeon', 'Sarias Song']",5,2
"['1 Skulltula from each Adult Dungeon', 'Silver Gauntlets']",1,0
"['1 Skulltula from each Adult Dungeon', 'Silver Scale']",4,0
"['1 Skulltula from each Adult Dungeon', 'Two Fairy Spells']",3,1
"['1 Skulltula from each Adult Dungeon', 'Water Medallion']",2,1
"['1 Skulltula from each Adult Dungeon', 'Water Temple Boss Key']",1,0
"['1 Skulltula from each Adult Dungeon', 'Win Bombchu Bowling Prize']",3,0
"['1 Skulltula from each Adult Dungeon', 'Zora Tunic']",6,0
"['1 Skulltula from each Child Dungeon', '1 Unused Small Key in each Adult Dungeon', 'Dins Fire']",1,0
"['1 Skulltula from each Child Dungeon', '1 Unused Small Key in each Adult Dungeon', 'Lon Lon Ranch HP']",1,0
"['1 Skulltula from each Child Dungeon', '1 Unused Small Key in each Adult Dungeon', 'Obtain all 8 Small Keys in Fire Temple']",1,0
"['1 Skulltula from each Child Dungeon', '1 Unused Small Key in each Adult Dungeon']",1,0
"['1 Skulltula from each Child Dungeon', '10 Songs', '2 Skulltulas in Lon Lon Ranch']",1,0
"['1 Skulltula from each Child Dungeon', '10 Songs', 'All 4 Child Skulltulas in Zoras Domain Area']",1,0
"['1 Skulltula from each Child Dungeon', '10 Songs', 'Bolero of Fire']",1,0
"['1 Skulltula from each Child Dungeon', '10 Songs', 'Both HPs in Lost Woods']",1,0
"['1 Skulltula from each Child Dungeon', '10 Songs', 'Clear 8 Silver Rupee Rooms']",1,1
"['1 Skulltula from each Child Dungeon', '10 Songs', 'Lens of Truth']",1,1
"['1 Skulltula from each Child Dungeon', '10 Songs', 'Obtain all 5 Small Keys in Forest Temple']",1,1
"['1 Skulltula from each Child Dungeon', '10 Songs', 'Open 2 Boss Key Doors']",1,0
"['1 Skulltula from each Child Dungeon', '10 Songs', 'Open 3 Boss Key Doors']",1,0
"['1 Skulltula from each Child Dungeon', '10 Songs']",3,1
"['1 Skulltula from each Child Dungeon', '2 Skulltulas in Lon Lon Ranch', 'Beat the Spirit Temple']",1,0
"['1 Skulltula from each Child Dungeon', '2 Skulltulas in Lon Lon Ranch', 'Both HPs in Lost Woods']",1,0
"['1 Skulltula from each Child Dungeon', '2 Skulltulas in Lon Lon Ranch', 'Dins Fire']",1,0
"['1 Skulltula from each Child Dungeon', '2 Skulltulas in Lon Lon Ranch', 'Forest Medallion']",1,0
"['1 Skulltula from each Child Dungeon', '2 Skulltulas in Lon Lon Ranch', 'Open 2 Boss Key Doors']",1,0
"['1 Skulltula from each Child Dungeon', '2 Skulltulas in Lon Lon Ranch']",2,0
"['1 Skulltula from each Child Dungeon', '3 Shields', '30 Deku Nuts']",1,0
"['1 Skulltula from each Child Dungeon', '3 Shields', 'All 4 Market area Skulltulas']",1,0
"['1 Skulltula from each Child Dungeon', '3 Shields', 'All 5 Skulltulas in Shadow Temple']",1,0
"['1 Skulltula from each Child Dungeon', '3 Shields']",1,0
"['1 Skulltula from each Child Dungeon', '3 Swords & 3 Boots', 'Green Gauntlets']",1,0
"['1 Skulltula from each Child Dungeon', '3 Swords & 3 Boots', 'Lon Lon Ranch HP']",1,0
"['1 Skulltula from each Child Dungeon', '3 Swords & 3 Boots', 'Map & Compass in Spirit Temple']",1,0
"['1 Skulltula from each Child Dungeon', '3 Swords & 3 Boots']",1,0
"['1 Skulltula from each Child Dungeon', '3 Swords & 3 Tunics', 'Goron Bracelet']",1,0
"['1 Skulltula from each Child Dungeon', '3 Swords & 3 Tunics', 'Water Medallion']",1,0
"['1 Skulltula from each Child Dungeon', '3 Swords & 3 Tunics']",1,0
"['1 Skulltula from each Child Dungeon', '3 Swords, Tunics, Boots, and Shields', 'Bullet Bag (50)']",1,0
"['1 Skulltula from each Child Dungeon', '3 Swords, Tunics, Boots, and Shields', 'Defeat a Skull Kid']",1,0
"['1 Skulltula from each Child Dungeon', '3 Swords, Tunics, Boots, and Shields', 'Megaton Hammer']",1,0
"['1 Skulltula from each Child Dungeon', '3 Swords, Tunics, Boots, and Shields', 'Open the Final Door of Forest Trial']",1,0
"['1 Skulltula from each Child Dungeon', '3 Swords, Tunics, Boots, and Shields', 'Quiver (50)']",1,0
"['1 Skulltula from each Child Dungeon', '3 Swords, Tunics, Boots, and Shields', 'Spirit Temple Boss Key']",1,0
"['1 Skulltula from each Child Dungeon', '3 Swords, Tunics, Boots, and Shields']",2,0
"['1 Skulltula from each Child Dungeon', '30 Deku Nuts', 'All 4 Market area Skulltulas']",1,0
"['1 Skulltula from each Child Dungeon', '30 Deku Nuts', 'All 5 Skulltulas in Shadow Temple']",1,0
"['1 Skulltula from each Child Dungeon', '30 Deku Nuts']",1,0
"['1 Skulltula from each Child Dungeon', '30 Different Skulltulas', '5 Magic Beans']",1,0
"['1 Skulltula from each Child Dungeon', '30 Different Skulltulas', '9 Songs']",1,0
"['1 Skulltula from each Child Dungeon', '30 Different Skulltulas', 'Nayrus Love']",1,0
"['1 Skulltula from each Child Dungeon', '30 Different Skulltulas']",1,0
"['1 Skulltula from each Child Dungeon', '4 Songs', 'All 3 Elemental Arrows']",1,0
"['1 Skulltula from each Child Dungeon', '4 Songs', 'All 4 Gerudo Valley area Skulltulas']",1,0
"['1 Skulltula from each Child Dungeon', '4 Songs', 'Defeat Meg (purple Poe)']",1,0
"['1 Skulltula from each Child Dungeon', '4 Songs']",1,0
"['1 Skulltula from each Child Dungeon', '5 Magic Beans', '9 Songs']",1,0
"['1 Skulltula from each Child Dungeon', '5 Magic Beans', 'Nayrus Love']",1,0
"['1 Skulltula from each Child Dungeon', '5 Magic Beans']",1,0
"['1 Skulltula from each Child Dungeon', '5 Zora area HPs', 'All 3 Elemental Arrows']",1,0
"['1 Skulltula from each Child Dungeon', '5 Zora area HPs', 'Defeat a Skull Kid']",1,0
"['1 Skulltula from each Child Dungeon', '5 Zora area HPs', 'Goron Bracelet']",1,0
"['1 Skulltula from each Child Dungeon', '5 Zora area HPs']",1,0
"['1 Skulltula from each Child Dungeon', '7 Different Unused Keys in Gerudo Training Grounds', 'All 5 Skulltulas in Water Temple']",1,0
"['1 Skulltula from each Child Dungeon', '7 Different Unused Keys in Gerudo Training Grounds', 'Clear 10 Silver Rupee Rooms']",1,0
"['1 Skulltula from each Child Dungeon', '7 Different Unused Keys in Gerudo Training Grounds', 'Minuet of Forest']",1,0
"['1 Skulltula from each Child Dungeon', '7 Different Unused Keys in Gerudo Training Grounds']",1,0
"['1 Skulltula from each Child Dungeon', '8 Hearts (no duping)', 'Desert Colossus HP']",1,2
"['1 Skulltula from each Child Dungeon', '8 Hearts (no duping)', 'Open 3 Gold Rupee Chests']",1,2
"['1 Skulltula from each Child Dungeon', '8 Hearts (no duping)']",1,2
"['1 Skulltula from each Child Dungeon', '9 Songs', 'Nayrus Love']",1,0
"['1 Skulltula from each Child Dungeon', '9 Songs']",1,0
"['1 Skulltula from each Child Dungeon', 'All 3 Elemental Arrows', 'All 4 Gerudo Valley area Skulltulas']",1,0
"['1 Skulltula from each Child Dungeon', 'All 3 Elemental Arrows', 'Defeat Meg (purple Poe)']",1,0
"['1 Skulltula from each Child Dungeon', 'All 3 Elemental Arrows', 'Defeat a Skull Kid']",1,0
"['1 Skulltula from each Child Dungeon', 'All 3 Elemental Arrows', 'Goron Bracelet']",1,0
"['1 Skulltula from each Child Dungeon', 'All 3 Elemental Arrows']",2,0
"['1 Skulltula from each Child Dungeon', 'All 4 Child Skulltulas in Zoras Domain Area', 'Bolero of Fire']",1,0
"['1 Skulltula from each Child Dungeon', 'All 4 Child Skulltulas in Zoras Domain Area', 'Open 3 Boss Key Doors']",1,0
"['1 Skulltula from each Child Dungeon', 'All 4 Child Skulltulas in Zoras Domain Area']",1,0
"['1 Skulltula from each Child Dungeon', 'All 4 Gerudo Valley area Skulltulas', 'Defeat Meg (purple Poe)']",1,0
"['1 Skulltula from each Child Dungeon', 'All 4 Gerudo Valley area Skulltulas']",1,0
"['1 Skulltula from each Child Dungeon', 'All 4 Market area Skulltulas', 'All 5 Skulltulas in Shadow Temple']",1,0
"['1 Skulltula from each Child Dungeon', 'All 4 Market area Skulltulas']",1,0
"['1 Skulltula from each Child Dungeon', 'All 5 Skulltulas in Fire Temple', 'Map & Compass in Bottom of the Well']",1,0
"['1 Skulltula from each Child Dungeon', 'All 5 Skulltulas in Fire Temple', 'Map & Compass in Spirit Temple']",1,0
"['1 Skulltula from each Child Dungeon', 'All 5 Skulltulas in Fire Temple', 'Quiver (50)']",1,0
"['1 Skulltula from each Child Dungeon', 'All 5 Skulltulas in Fire Temple']",1,0
"['1 Skulltula from each Child Dungeon', 'All 5 Skulltulas in Shadow Temple']",1,0
"['1 Skulltula from each Child Dungeon', 'All 5 Skulltulas in Water Temple', 'Beat the Forest Temple']",1,0
"['1 Skulltula from each Child Dungeon', 'All 5 Skulltulas in Water Temple', 'Clear 10 Silver Rupee Rooms']",2,0
"['1 Skulltula from each Child Dungeon', 'All 5 Skulltulas in Water Temple', 'Ganons Castle Boss Key']",1,0
"['1 Skulltula from each Child Dungeon', 'All 5 Skulltulas in Water Temple', 'Minuet of Forest']",1,0
"['1 Skulltula from each Child Dungeon', 'All 5 Skulltulas in Water Temple']",2,0
"['1 Skulltula from each Child Dungeon', 'Beat the Forest Temple', 'Clear 10 Silver Rupee Rooms']",1,0
"['1 Skulltula from each Child Dungeon', 'Beat the Forest Temple', 'Ganons Castle Boss Key']",1,0
"['1 Skulltula from each Child Dungeon', 'Beat the Forest Temple']",1,0
"['1 Skulltula from each Child Dungeon', 'Beat the Spirit Temple', 'Dins Fire']",1,0
"['1 Skulltula from each Child Dungeon', 'Beat the Spirit Temple', 'Forest Medallion']",1,0
"['1 Skulltula from each Child Dungeon', 'Beat the Spirit Temple']",1,0
"['1 Skulltula from each Child Dungeon', 'Bolero of Fire', 'Open 3 Boss Key Doors']",1,0
"['1 Skulltula from each Child Dungeon', 'Bolero of Fire']",1,0
"['1 Skulltula from each Child Dungeon', 'Both HPs in Lost Woods', 'Open 2 Boss Key Doors']",1,0
"['1 Skulltula from each Child Dungeon', 'Both HPs in Lost Woods']",1,0
"['1 Skulltula from each Child Dungeon', 'Bullet Bag (50)', 'Megaton Hammer']",1,0
"['1 Skulltula from each Child Dungeon', 'Bullet Bag (50)', 'Spirit Temple Boss Key']",1,0
"['1 Skulltula from each Child Dungeon', 'Bullet Bag (50)']",1,0
"['1 Skulltula from each Child Dungeon', 'Clear 10 Silver Rupee Rooms', 'Ganons Castle Boss Key']",1,0
"['1 Skulltula from each Child Dungeon', 'Clear 10 Silver Rupee Rooms', 'Minuet of Forest']",1,0
"['1 Skulltula from each Child Dungeon', 'Clear 10 Silver Rupee Rooms']",2,0
"['1 Skulltula from each Child Dungeon', 'Clear 8 Silver Rupee Rooms', 'Lens of Truth']",1,1
"['1 Skulltula from each Child Dungeon', 'Clear 8 Silver Rupee Rooms', 'Obtain all 5 Small Keys in Forest Temple']",1,1
"['1 Skulltula from each Child Dungeon', 'Clear 8 Silver Rupee Rooms']",1,1
"['1 Skulltula from each Child Dungeon', 'Defeat Meg (purple Poe)']",1,0
"['1 Skulltula from each Child Dungeon', 'Defeat a Skull Kid', 'Goron Bracelet']",1,0
"['1 Skulltula from each Child Dungeon', 'Defeat a Skull Kid', 'Open the Final Door of Forest Trial']",1,0
"['1 Skulltula from each Child Dungeon', 'Defeat a Skull Kid', 'Quiver (50)']",1,0
"['1 Skulltula from each Child Dungeon', 'Defeat a Skull Kid']",2,0
"['1 Skulltula from each Child Dungeon', 'Desert Colossus HP', 'Open 3 Gold Rupee Chests']",1,2
"['1 Skulltula from each Child Dungeon', 'Desert Colossus HP']",1,2
"['1 Skulltula from each Child Dungeon', 'Dins Fire', 'Forest Medallion']",1,0
"['1 Skulltula from each Child Dungeon', 'Dins Fire', 'Lon Lon Ranch HP']",1,0
"['1 Skulltula from each Child Dungeon', 'Dins Fire', 'Obtain all 8 Small Keys in Fire Temple']",1,0
"['1 Skulltula from each Child Dungeon', 'Dins Fire']",2,0
"['1 Skulltula from each Child Dungeon', 'Forest Medallion']",1,0
"['1 Skulltula from each Child Dungeon', 'Ganons Castle Boss Key']",1,0
"['1 Skulltula from each Child Dungeon', 'Goron Bracelet', 'Water Medallion']",1,0
"['1 Skulltula from each Child Dungeon', 'Goron Bracelet']",2,0
"['1 Skulltula from each Child Dungeon', 'Green Gauntlets', 'Lon Lon Ranch HP']",1,0
"['1 Skulltula from each Child Dungeon', 'Green Gauntlets', 'Map & Compass in Spirit Temple']",1,0
"['1 Skulltula from each Child Dungeon', 'Green Gauntlets']",1,0
"['1 Skulltula from each Child Dungeon', 'Lens of Truth', 'Obtain all 5 Small Keys in Forest Temple']",1,1
"['1 Skulltula from each Child Dungeon', 'Lens of Truth']",1,1
"['1 Skulltula from each Child Dungeon', 'Lon Lon Ranch HP', 'Map & Compass in Spirit Temple']",1,0
"['1 Skulltula from each Child Dungeon', 'Lon Lon Ranch HP', 'Obtain all 8 Small Keys in Fire Temple']",1,0
"['1 Skulltula from each Child Dungeon', 'Lon Lon Ranch HP']",2,0
"['1 Skulltula from each Child Dungeon', 'Map & Compass in Bottom of the Well', 'Map & Compass in Spirit Temple']",2,2
"['1 Skulltula from each Child Dungeon', 'Map & Compass in Bottom of the Well', 'Open the Final Door of Shadow Trial']",1,2
"['1 Skulltula from each Child Dungeon', 'Map & Compass in Bottom of the Well', 'Quiver (50)']",1,0
"['1 Skulltula from each Child Dungeon', 'Map & Compass in Bottom of the Well', 'Sarias Song']",1,2
"['1 Skulltula from each Child Dungeon', 'Map & Compass in Bottom of the Well']",2,2
"['1 Skulltula from each Child Dungeon', 'Map & Compass in Spirit Temple', 'Open the Final Door of Shadow Trial']",1,2
"['1 Skulltula from each Child Dungeon', 'Map & Compass in Spirit Temple', 'Quiver (50)']",1,0
"['1 Skulltula from each Child Dungeon', 'Map & Compass in Spirit Temple', 'Sarias Song']",1,2
"['1 Skulltula from each Child Dungeon', 'Map & Compass in Spirit Temple']",3,2
"['1 Skulltula from each Child Dungeon', 'Megaton Hammer', 'Spirit Temple Boss Key']",1,0
"['1 Skulltula from each Child Dungeon', 'Megaton Hammer']",1,0
"['1 Skulltula from each Child Dungeon', 'Minuet of Forest']",1,0
"['1 Skulltula from each Child Dungeon', 'Nayrus Love']",1,0
"['1 Skulltula from each Child Dungeon', 'Obtain all 5 Small Keys in Forest Temple']",1,1
"['1 Skulltula from each Child Dungeon', 'Obtain all 8 Small Keys in Fire Temple']",1,0
"['1 Skulltula from each Child Dungeon', 'Open 2 Boss Key Doors']",1,0
"['1 Skulltula from each Child Dungeon', 'Open 3 Boss Key Doors']",1,0
"['1 Skulltula from each Child Dungeon', 'Open 3 Gold Rupee Chests']",1,2
"['1 Skulltula from each Child Dungeon', 'Open the Final Door of Forest Trial', 'Quiver (50)']",1,0
"['1 Skulltula from each Child Dungeon', 'Open the Final Door of Forest Trial']",1,0
"['1 Skulltula from each Child Dungeon', 'Open the Final Door of Shadow Trial', 'Sarias Song']",1,2
"['1 Skulltula from each Child Dungeon', 'Open the Final Door of Shadow Trial']",1,2
"['1 Skulltula from each Child Dungeon', 'Quiver (50)']",2,0
"['1 Skulltula from each Child Dungeon', 'Sarias Song']",1,2
"['1 Skulltula from each Child Dungeon', 'Spirit Temple Boss Key']",1,0
"['1 Skulltula from each Child Dungeon', 'Water Medallion']",1,0
"['1 Unused Small Key in each Adult Dungeon', '3 Boots', 'All 3 Elemental Arrows']",1,0
"['1 Unused Small Key in each Adult Dungeon', '3 Boots', 'Both HPs in Death Mountain Crater']",1,0
"['1 Unused Small Key in each Adult Dungeon', '3 Boots', 'Defeat Volvagia']",1,0
"['1 Unused Small Key in each Adult Dungeon', '3 Boots', 'Fire Temple Boss Key']",1,0
"['1 Unused Small Key in each Adult Dungeon', '3 Boots', 'Keaton Mask']",1,0
"['1 Unused Small Key in each Adult Dungeon', '3 Boots', 'Sarias Song']",1,0
"['1 Unused Small Key in each Adult Dungeon', '3 Boots']",2,0
"['1 Unused Small Key in each Adult Dungeon', '3 Lake Hylia Skulltulas', '8 Hearts (no duping)']",1,1
"['1 Unused Small Key in each Adult Dungeon', '3 Lake Hylia Skulltulas', 'Defeat Queen Gohma']",1,1
"['1 Unused Small Key in each Adult Dungeon', '3 Lake Hylia Skulltulas', 'Green Gauntlets']",1,1
"['1 Unused Small Key in each Adult Dungeon', '3 Lake Hylia Skulltulas', 'Mirror Shield']",1,1
"['1 Unused Small Key in each Adult Dungeon', '3 Lake Hylia Skulltulas', 'Plant bean in Death Mountain Crater']",1,1
"['1 Unused Small Key in each Adult Dungeon', '3 Lake Hylia Skulltulas', 'Silver Gauntlets']",1,1
"['1 Unused Small Key in each Adult Dungeon', '3 Lake Hylia Skulltulas']",2,2
"['1 Unused Small Key in each Adult Dungeon', '3 Shields', 'All 8 Death Mountain area Skulltulas']",1,0
"['1 Unused Small Key in each Adult Dungeon', '3 Shields', 'Dins Fire']",1,0
"['1 Unused Small Key in each Adult Dungeon', '3 Shields', 'Map & Compass in Ice Cavern']",1,1
"['1 Unused Small Key in each Adult Dungeon', '3 Shields', 'Map & Compass in Jabu-Jabu']",1,1
"['1 Unused Small Key in each Adult Dungeon', '3 Shields', 'Open 3 Gold Rupee Chests']",1,0
"['1 Unused Small Key in each Adult Dungeon', '3 Shields', 'Open the Final Door of Water Trial']",1,1
"['1 Unused Small Key in each Adult Dungeon', '3 Shields']",2,1
"['1 Unused Small Key in each Adult Dungeon', '3 Skulltulas in Water Temple', '37th Heart Piece (Child Fortress)']",1,0
"['1 Unused Small Key in each Adult Dungeon', '3 Skulltulas in Water Temple', 'Fire Temple Boss Key']",1,0
"['1 Unused Small Key in each Adult Dungeon', '3 Skulltulas in Water Temple', 'Green Gauntlets']",1,0
"['1 Unused Small Key in each Adult Dungeon', '3 Skulltulas in Water Temple']",1,0
"['1 Unused Small Key in each Adult Dungeon', '3 Swords & 3 Shields', '7 Magic Beans']",1,0
"['1 Unused Small Key in each Adult Dungeon', '3 Swords & 3 Shields', 'Bolero of Fire']",1,0
"['1 Unused Small Key in each Adult Dungeon', '3 Swords & 3 Shields', 'Dins Fire']",1,0
"['1 Unused Small Key in each Adult Dungeon', '3 Swords & 3 Shields']",1,0
"['1 Unused Small Key in each Adult Dungeon', '3 Swords & 3 Tunics', 'Defeat Twinrova']",1,0
"['1 Unused Small Key in each Adult Dungeon', '3 Swords & 3 Tunics', 'Fire Temple Boss Key']",1,0
"['1 Unused Small Key in each Adult Dungeon', '3 Swords & 3 Tunics', 'Sarias Song']",1,0
"['1 Unused Small Key in each Adult Dungeon', '3 Swords & 3 Tunics']",1,0
"['1 Unused Small Key in each Adult Dungeon', '3 Tunics', 'Bronze Gauntlets']",1,0
"['1 Unused Small Key in each Adult Dungeon', '3 Tunics', 'Fire Arrows']",1,0
"['1 Unused Small Key in each Adult Dungeon', '3 Tunics', 'Free all 9 Gorons in Fire Temple']",1,0
"['1 Unused Small Key in each Adult Dungeon', '3 Tunics']",1,0
"['1 Unused Small Key in each Adult Dungeon', '30 Deku Nuts', 'Clear 10 Silver Rupee Rooms']",1,1
"['1 Unused Small Key in each Adult Dungeon', '30 Deku Nuts', 'Double Defense']",1,1
"['1 Unused Small Key in each Adult Dungeon', '30 Deku Nuts', 'Golden Gauntlets']",1,1
"['1 Unused Small Key in each Adult Dungeon', '30 Deku Nuts']",1,1
"['1 Unused Small Key in each Adult Dungeon', '37th Heart Piece (Child Fortress)', '5 Zora area HPs']",1,0
"['1 Unused Small Key in each Adult Dungeon', '37th Heart Piece (Child Fortress)', 'All 5 Skulltulas in Spirit Temple']",1,0
"['1 Unused Small Key in each Adult Dungeon', '37th Heart Piece (Child Fortress)', 'Dins Fire']",1,0
"['1 Unused Small Key in each Adult Dungeon', '37th Heart Piece (Child Fortress)', 'Fire Temple Boss Key']",1,0
"['1 Unused Small Key in each Adult Dungeon', '37th Heart Piece (Child Fortress)', 'Green Gauntlets']",1,0
"['1 Unused Small Key in each Adult Dungeon', '37th Heart Piece (Child Fortress)', 'Open the Final Door of Water Trial']",1,0
"['1 Unused Small Key in each Adult Dungeon', '37th Heart Piece (Child Fortress)', 'Quiver (40)']",2,0
"['1 Unused Small Key in each Adult Dungeon', '37th Heart Piece (Child Fortress)']",3,0
"['1 Unused Small Key in each Adult Dungeon', '4 Skulltulas in Shadow Temple', 'All 5 Skulltulas in Water Temple']",1,0
"['1 Unused Small Key in each Adult Dungeon', '4 Skulltulas in Shadow Temple', 'All 8 Kakariko area Skulltulas']",1,0
"['1 Unused Small Key in each Adult Dungeon', '4 Skulltulas in Shadow Temple', 'Defeat a Skull Kid']",1,0
"['1 Unused Small Key in each Adult Dungeon', '4 Skulltulas in Shadow Temple']",1,0
"['1 Unused Small Key in each Adult Dungeon', '4 Songs', 'Clear 10 Silver Rupee Rooms']",1,0
"['1 Unused Small Key in each Adult Dungeon', '4 Songs', 'Cow in House']",1,0
"['1 Unused Small Key in each Adult Dungeon', '4 Songs', 'Green Gauntlets']",1,0
"['1 Unused Small Key in each Adult Dungeon', '4 Songs', 'Megaton Hammer']",1,0
"['1 Unused Small Key in each Adult Dungeon', '4 Songs', 'Open the Final Door of Forest Trial']",1,0
"['1 Unused Small Key in each Adult Dungeon', '4 Songs', 'Quiver (40)']",1,0
"['1 Unused Small Key in each Adult Dungeon', '4 Songs']",2,0
"['1 Unused Small Key in each Adult Dungeon', '4 Unused Keys in Forest Temple', 'All 4 Market area Skulltulas']",1,0
"['1 Unused Small Key in each Adult Dungeon', '4 Unused Keys in Forest Temple', 'Farores Wind']",1,0
"['1 Unused Small Key in each Adult Dungeon', '4 Unused Keys in Forest Temple', 'Quiver (40)']",1,0
"['1 Unused Small Key in each Adult Dungeon', '4 Unused Keys in Forest Temple']",1,0
"['1 Unused Small Key in each Adult Dungeon', '5 Hearts', 'All 3 Elemental Arrows']",1,0
"['1 Unused Small Key in each Adult Dungeon', '5 Hearts', 'Defeat a White Wolfos']",1,0
"['1 Unused Small Key in each Adult Dungeon', '5 Hearts', 'Green Gauntlets']",1,0
"['1 Unused Small Key in each Adult Dungeon', '5 Hearts', 'Keaton Mask']",1,0
"['1 Unused Small Key in each Adult Dungeon', '5 Hearts', 'Light Arrows']",1,0
"['1 Unused Small Key in each Adult Dungeon', '5 Hearts', 'Map & Compass in Jabu-Jabu']",1,0
"['1 Unused Small Key in each Adult Dungeon', '5 Hearts']",2,0
"['1 Unused Small Key in each Adult Dungeon', '5 Magic Beans', '8 Hearts (no duping)']",1,0
"['1 Unused Small Key in each Adult Dungeon', '5 Magic Beans', 'Longshot']",1,0
"['1 Unused Small Key in each Adult Dungeon', '5 Magic Beans', 'Sarias Song']",1,0
"['1 Unused Small Key in each Adult Dungeon', '5 Magic Beans']",1,0
"['1 Unused Small Key in each Adult Dungeon', '5 Zora area HPs', 'Open the Final Door of Water Trial']",1,0
"['1 Unused Small Key in each Adult Dungeon', '5 Zora area HPs', 'Quiver (40)']",1,0
"['1 Unused Small Key in each Adult Dungeon', '5 Zora area HPs']",1,0
"['1 Unused Small Key in each Adult Dungeon', '6 Different Unused Keys in Gerudo Training Grounds', '7 Different Bottled Contents']",1,0
"['1 Unused Small Key in each Adult Dungeon', '6 Different Unused Keys in Gerudo Training Grounds', 'Both HPs in Lost Woods']",1,0
"['1 Unused Small Key in each Adult Dungeon', '6 Different Unused Keys in Gerudo Training Grounds', 'Longshot']",1,0
"['1 Unused Small Key in each Adult Dungeon', '6 Different Unused Keys in Gerudo Training Grounds']",1,0
"['1 Unused Small Key in each Adult Dungeon', '6 Songs', 'Beat Dodongos Cavern']",1,0
"['1 Unused Small Key in each Adult Dungeon', '6 Songs', 'Clear 10 Silver Rupee Rooms']",1,0
"['1 Unused Small Key in each Adult Dungeon', '6 Songs', 'Dins Fire']",1,0
"['1 Unused Small Key in each Adult Dungeon', '6 Songs', 'Goron Tunic']",1,0
"['1 Unused Small Key in each Adult Dungeon', '6 Songs', 'Keaton Mask']",1,0
"['1 Unused Small Key in each Adult Dungeon', '6 Songs', 'Obtain all 8 Small Keys in Fire Temple']",1,0
"['1 Unused Small Key in each Adult Dungeon', '6 Songs']",2,0
"['1 Unused Small Key in each Adult Dungeon', '7 Different Bottled Contents', 'Both HPs in Lost Woods']",1,0
"['1 Unused Small Key in each Adult Dungeon', '7 Different Bottled Contents', 'Longshot']",1,0
"['1 Unused Small Key in each Adult Dungeon', '7 Different Bottled Contents']",1,0
"['1 Unused Small Key in each Adult Dungeon', '7 Different Unused Keys in Gerudo Training Grounds', 'Ganons Castle Boss Key']",1,0
"['1 Unused Small Key in each Adult Dungeon', '7 Different Unused Keys in Gerudo Training Grounds', 'Gerudos Card']",1,0
"['1 Unused Small Key in each Adult Dungeon', '7 Different Unused Keys in Gerudo Training Grounds', 'Green Gauntlets']",1,0
"['1 Unused Small Key in each Adult Dungeon', '7 Different Unused Keys in Gerudo Training Grounds']",1,0
"['1 Unused Small Key in each Adult Dungeon', '7 Hearts (no duping)', 'Boomerang']",1,0
"['1 Unused Small Key in each Adult Dungeon', '7 Hearts (no duping)', 'Map & Compass in Spirit Temple']",1,0
"['1 Unused Small Key in each Adult Dungeon', '7 Hearts (no duping)', 'Silver Scale']",1,0
"['1 Unused Small Key in each Adult Dungeon', '7 Hearts (no duping)']",1,0
"['1 Unused Small Key in each Adult Dungeon', '7 Magic Beans', 'All 5 Skulltulas in Water Temple']",1,0
"['1 Unused Small Key in each Adult Dungeon', '7 Magic Beans', 'Blue Gauntlets']",1,0
"['1 Unused Small Key in each Adult Dungeon', '7 Magic Beans', 'Bolero of Fire']",1,0
"['1 Unused Small Key in each Adult Dungeon', '7 Magic Beans', 'Both HPs in Lost Woods']",1,0
"['1 Unused Small Key in each Adult Dungeon', '7 Magic Beans', 'Bottled Fairy']",1,0
"['1 Unused Small Key in each Adult Dungeon', '7 Magic Beans', 'Dins Fire']",1,0
"['1 Unused Small Key in each Adult Dungeon', '7 Magic Beans', 'Exactly 30 Deku Sticks']",1,0
"['1 Unused Small Key in each Adult Dungeon', '7 Magic Beans', 'Farores Wind']",1,0
"['1 Unused Small Key in each Adult Dungeon', '7 Magic Beans']",3,0
"['1 Unused Small Key in each Adult Dungeon', '8 Different Unused Keys in Gerudo Training Grounds', 'All 4 Adult Skulltulas in Zoras Domain Area']",1,0
"['1 Unused Small Key in each Adult Dungeon', '8 Different Unused Keys in Gerudo Training Grounds', 'Beat Dodongos Cavern']",1,0
"['1 Unused Small Key in each Adult Dungeon', '8 Different Unused Keys in Gerudo Training Grounds', 'Both HPs in Lost Woods']",1,0
"['1 Unused Small Key in each Adult Dungeon', '8 Different Unused Keys in Gerudo Training Grounds', 'Forest Medallion']",1,0
